company,item,calories,calories_from_fat,total_fat_g,sat_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,carbs_g,fiber_g,sugars_g,protein_g,weight_watchers_pnts,serving_size_g,all_nutrients_zero,macro_calories,macro_calorie_gap,pct_protein_cal,pct_carb_cal,pct_fat_cal,protein_g_per_100kcal,carbs_g_per_100kcal,total_fat_g_per_100kcal,fiber_g_per_100kcal,sodium_mg_per_100kcal,healthy_rule_v1,category
Burger King,PB&J Jamwich,300.0,140.0,16.0,3.0,0.0,0.0,290.0,33.0,4.0,11.0,11.0,303.0,,0,320.0,-20.0,13.75,41.25,45.0,3.667,11.0,5.333,1.333,96.667,1,other
Burger King,Soft Serve Cone,190.0,40.0,4.5,3.0,0.0,20.0,150.0,32.0,0.0,24.0,5.0,212.0,,0,188.5,1.5,10.61,67.9,21.49,2.632,16.842,2.368,0.0,78.947,1,other
Burger King,Dutch Apple Pie,340.0,130.0,14.0,6.0,0.0,0.0,310.0,51.0,1.0,25.0,3.0,368.0,,0,342.0,-2.0,3.51,59.65,36.84,0.882,15.0,4.118,0.294,91.176,0,other
Burger King,HERSHEY®’S Sundae Pie,310.0,170.0,19.0,12.0,0.0,10.0,220.0,32.0,1.0,22.0,3.0,341.0,,0,311.0,-1.0,3.86,41.16,54.98,0.968,10.323,6.129,0.323,70.968,0,dessert
Burger King,Pie made with TWIX®,370.0,180.0,20.0,13.0,0.0,10.0,330.0,45.0,1.0,30.0,4.0,409.0,,0,376.0,-6.0,4.26,47.87,47.87,1.081,12.162,5.405,0.27,89.189,0,other
Burger King,OREO® Cookie Cheesecake,350.0,170.0,18.0,8.0,0.0,35.0,310.0,41.0,1.0,25.0,6.0,377.0,,0,350.0,0.0,6.86,46.86,46.29,1.714,11.714,5.143,0.286,88.571,0,other
Burger King,Soft Serve Cup,170.0,40.0,4.5,3.0,0.0,20.0,150.0,28.0,0.0,24.0,5.0,192.0,,0,172.5,-2.5,11.59,64.93,23.48,2.941,16.471,2.647,0.0,88.235,1,other
Burger King,HERSHEY®’s Chocolate Sundae,260.0,45.0,5.0,3.0,0.0,20.0,160.0,49.0,1.0,43.0,5.0,301.0,,0,261.0,-1.0,7.66,75.1,17.24,1.923,18.846,1.923,0.385,61.538,1,beverage
Burger King,Caramel Sundae,240.0,50.0,5.0,3.5,0.0,20.0,210.0,42.0,0.0,33.0,5.0,272.0,,0,233.0,7.0,8.58,72.1,19.31,2.083,17.5,2.083,0.0,87.5,1,dessert
Burger King,Chocolate Chip Cookies (each),160.0,70.0,8.0,4.0,0.0,10.0,125.0,24.0,1.0,15.0,2.0,177.0,,0,176.0,-16.0,4.55,54.55,40.91,1.25,15.0,5.0,0.625,78.125,1,beverage
Burger King,CROISSAN’WICH® Egg & Cheese,340.0,170.0,18.0,8.0,0.0,160.0,610.0,29.0,1.0,4.0,12.0,340.0,,0,326.0,14.0,14.72,35.58,49.69,3.529,8.529,5.294,0.294,179.412,0,other
Burger King,"CROISSAN’WICH® Sausage, Egg & Cheese",500.0,300.0,33.0,13.0,0.0,195.0,930.0,30.0,1.0,4.0,19.0,498.0,,0,493.0,7.0,15.42,24.34,60.24,3.8,6.0,6.6,0.2,186.0,0,other
Burger King,"CROISSAN’WICH® Ham, Egg & Cheese",370.0,170.0,19.0,8.0,0.0,175.0,1030.0,30.0,1.0,5.0,17.0,366.0,,0,359.0,11.0,18.94,33.43,47.63,4.595,8.108,5.135,0.27,278.378,0,other
Burger King,"CROISSAN’WICH® Bacon, Egg & Cheese",370.0,190.0,21.0,9.0,0.0,170.0,760.0,30.0,1.0,4.0,14.0,369.0,,0,365.0,5.0,15.34,32.88,51.78,3.784,8.108,5.676,0.27,205.405,0,other
Burger King,Fully Loaded CROISSAN’WICH®,610.0,360.0,40.0,17.0,0.5,225.0,1680.0,31.0,1.0,5.0,28.0,604.0,,0,596.0,14.0,18.79,20.81,60.4,4.59,5.082,6.557,0.164,275.41,0,other
Burger King,Double CROISSAN’WICH® with Sausage & Bacon,580.0,340.0,40.0,16.0,0.5,215.0,1260.0,31.0,1.0,5.0,23.0,578.0,,0,576.0,4.0,15.97,21.53,62.5,3.966,5.345,6.897,0.172,217.241,0,other
Burger King,Double CROISSAN’WICH® with Sausage,710.0,470.0,52.0,20.0,0.5,240.0,1420.0,31.0,1.0,5.0,29.0,706.0,,0,708.0,2.0,16.38,17.51,66.1,4.085,4.366,7.324,0.141,200.0,0,other
Burger King,Double CROISSAN’WICH® with Ham & Sausage,580.0,340.0,38.0,16.0,0.5,220.0,1530.0,31.0,1.0,5.0,27.0,574.0,,0,574.0,6.0,18.82,21.6,59.58,4.655,5.345,6.552,0.172,263.793,0,other
Burger King,Fully Loaded Biscuit,640.0,400.0,45.0,20.0,0.0,225.0,2190.0,31.0,1.0,4.0,28.0,636.0,,0,641.0,-1.0,17.47,19.34,63.18,4.375,4.844,7.031,0.156,342.188,0,other
Burger King,"Ham, Egg, & Cheese Biscuit",400.0,210.0,24.0,12.0,0.0,175.0,1550.0,29.0,1.0,3.0,17.0,398.0,,0,400.0,0.0,17.0,29.0,54.0,4.25,7.25,6.0,0.25,387.5,0,other
Burger King,"Sausage, Egg, & Cheese Biscuit",530.0,340.0,38.0,17.0,0.0,195.0,1440.0,29.0,1.0,3.0,19.0,531.0,,0,534.0,-4.0,14.23,21.72,64.04,3.585,5.472,7.17,0.189,271.698,0,other
Burger King,"Bacon, Egg & Cheese Biscuit",400.0,230.0,26.0,13.0,0.0,170.0,1270.0,29.0,1.0,3.0,13.0,403.0,,0,402.0,-2.0,12.94,28.86,58.21,3.25,7.25,6.5,0.25,317.5,0,other
Burger King,Sausage Biscuit,420.0,250.0,28.0,6.0,0.0,35.0,1050.0,28.0,1.0,2.0,12.0,416.0,,0,412.0,8.0,11.65,27.18,61.17,2.857,6.667,6.667,0.238,250.0,0,other
Burger King,Breakfast Burrito Jr.,370.0,210.0,23.0,8.0,0.0,150.0,930.0,27.0,3.0,2.0,15.0,365.0,,0,375.0,-5.0,16.0,28.8,55.2,4.054,7.297,6.216,0.811,251.351,0,other
Burger King,EGG-NORMOUS BURRITOΡ,780.0,380.0,42.0,15.0,0.0,355.0,1960.0,68.0,3.0,4.0,32.0,767.0,,0,778.0,2.0,16.45,34.96,48.59,4.103,8.718,5.385,0.385,251.282,0,other
Burger King,BK™ Ultimate Breakfast Platter,930.0,390.0,44.0,11.0,0.0,390.0,2230.0,110.0,4.0,40.0,24.0,957.0,,0,932.0,-2.0,10.3,47.21,42.49,2.581,11.828,4.731,0.43,239.785,0,other
Burger King,NY Ultimate Platter (Regional menu item),900.0,420.0,46.0,12.0,0.0,380.0,1760.0,95.0,5.0,31.0,25.0,918.0,,0,894.0,6.0,11.19,42.51,46.31,2.778,10.556,5.111,0.556,195.556,0,other
Burger King,Pancake and Sausage platter,610.0,280.0,31.0,9.0,0.0,80.0,1010.0,72.0,1.0,30.0,12.0,637.0,,0,615.0,-5.0,7.8,46.83,45.37,1.967,11.803,5.082,0.164,165.574,0,other
Burger King,Hash Browns – small,250.0,150.0,16.0,3.5,0.0,0.0,580.0,24.0,3.0,0.0,2.0,252.0,,0,248.0,2.0,3.23,38.71,58.06,0.8,9.6,6.4,1.2,232.0,1,other
Burger King,Hash Browns – medium,500.0,290.0,33.0,7.0,0.0,0.0,1140.0,48.0,7.0,0.0,4.0,503.0,,0,505.0,-5.0,3.17,38.02,58.81,0.8,9.6,6.6,1.4,228.0,0,other
Burger King,Hash Browns – large,670.0,390.0,44.0,9.0,0.0,0.0,1530.0,65.0,9.0,0.0,5.0,674.0,,0,676.0,-6.0,2.96,38.46,58.58,0.746,9.701,6.567,1.343,228.358,0,other
Burger King,French Toast Sticks (3 piece),230.0,100.0,11.0,2.0,0.0,0.0,260.0,29.0,1.0,8.0,3.0,237.0,,0,227.0,3.0,5.29,51.1,43.61,1.304,12.609,4.783,0.435,113.043,1,other
Burger King,French Toast Sticks (5 piece),380.0,160.0,18.0,3.0,0.0,0.0,430.0,49.0,2.0,13.0,5.0,391.0,,0,378.0,2.0,5.29,51.85,42.86,1.316,12.895,4.737,0.526,113.158,1,other
Burger King,American Cheese (slice),40.0,30.0,3.5,2.0,0.0,10.0,180.0,1.0,0.0,0.0,2.0,40.0,,0,43.5,-3.5,18.39,9.2,72.41,5.0,2.5,8.75,0.0,450.0,1,other
Burger King,Ketchup (Packet),10.0,0.0,0.0,0.0,0.0,0.0,125.0,3.0,0.0,2.0,0.0,12.0,,0,12.0,-2.0,0.0,100.0,0.0,0.0,30.0,0.0,0.0,1250.0,1,other
Burger King,Mayonnaise (Packet),80.0,80.0,9.0,0.5,0.0,10.0,75.0,1.0,0.0,0.0,0.0,81.0,,0,85.0,-5.0,0.0,4.71,95.29,0.0,1.25,11.25,0.0,93.75,1,other
Burger King,Strawberry or Grape Jam (packet),30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,36.0,,0,28.0,2.0,0.0,100.0,0.0,0.0,23.333,0.0,0.0,0.0,1,other
Burger King,Breakfast Syrup (1 oz),120.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,18.0,0.0,138.0,,0,120.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,12.5,1,other
Burger King,Barbecue Dipping Sauce (1 oz),40.0,0.0,0.0,0.0,0.0,0.0,310.0,11.0,0.0,10.0,0.0,50.0,,0,44.0,-4.0,0.0,100.0,0.0,0.0,27.5,0.0,0.0,775.0,1,other
Burger King,Ranch Dipping Sauce (1 oz),140.0,140.0,15.0,2.5,0.0,10.0,85.0,1.0,0.0,1.0,1.0,143.0,,0,143.0,-3.0,2.8,2.8,94.41,0.714,0.714,10.714,0.0,60.714,1,other
Burger King,Buffalo Dipping Sauce (1 oz),80.0,70.0,8.0,1.5,0.0,5.0,360.0,2.0,0.0,1.0,0.0,83.0,,0,80.0,0.0,0.0,10.0,90.0,0.0,2.5,10.0,0.0,450.0,1,other
Burger King,Zesty Onion Ring Dipping Sauce (1 oz),150.0,140.0,15.0,2.5,0.0,20.0,240.0,3.0,0.0,0.0,0.0,153.0,,0,147.0,3.0,0.0,8.16,91.84,0.0,2.0,10.0,0.0,160.0,1,other
Burger King,Honey Mustard Dipping Sauce (1oz),90.0,60.0,6.0,1.0,0.0,10.0,180.0,8.0,0.0,7.0,0.0,98.0,,0,86.0,4.0,0.0,37.21,62.79,0.0,8.889,6.667,0.0,200.0,1,other
Burger King,Smoothie: Strawberry Banana 16 fl oz,310.0,10.0,1.0,0.0,0.0,0.0,55.0,71.0,3.0,50.0,4.0,356.0,,0,309.0,1.0,5.18,91.91,2.91,1.29,22.903,0.323,0.968,17.742,1,other
Burger King,Oreo® Shake,720.0,180.0,20.0,12.0,0.5,65.0,540.0,118.0,1.0,98.0,16.0,814.0,,0,716.0,4.0,8.94,65.92,25.14,2.222,16.389,2.778,0.139,75.0,0,beverage
Burger King,Chocolate Oreo® Shake,740.0,190.0,22.0,13.0,0.5,70.0,680.0,121.0,1.0,101.0,17.0,837.0,,0,750.0,-10.0,9.07,64.53,26.4,2.297,16.351,2.973,0.135,91.892,0,beverage
Burger King,Vanilla Milk Shake,580.0,140.0,15.0,10.0,0.0,60.0,420.0,98.0,0.0,85.0,14.0,661.0,,0,583.0,-3.0,9.61,67.24,23.16,2.414,16.897,2.586,0.0,72.414,0,beverage
Burger King,HERSHEY®’S Chocolate Milk Shake,610.0,140.0,16.0,10.0,0.0,60.0,500.0,103.0,1.0,88.0,14.0,694.0,,0,612.0,-2.0,9.15,67.32,23.53,2.295,16.885,2.623,0.164,81.967,0,beverage
Burger King,Strawberry Milk Shake,640.0,140.0,15.0,10.0,0.0,60.0,440.0,113.0,0.0,99.0,14.0,735.0,,0,643.0,-3.0,8.71,70.3,21.0,2.188,17.656,2.344,0.0,68.75,0,beverage
Burger King,16 fl oz,210.0,0.0,0.0,0.0,0.0,0.0,50.0,58.0,0.0,58.0,0.0,268.0,,0,232.0,-22.0,0.0,100.0,0.0,0.0,27.619,0.0,0.0,23.81,1,other
Burger King,20 fl oz,270.0,0.0,0.0,0.0,0.0,0.0,60.0,73.0,0.0,73.0,0.0,343.0,,0,292.0,-22.0,0.0,100.0,0.0,0.0,27.037,0.0,0.0,22.222,1,other
Burger King,29 fl oz,290.0,0.0,0.0,0.0,0.0,0.0,85.0,105.0,0.0,105.0,0.0,395.0,,0,420.0,-130.0,0.0,100.0,0.0,0.0,36.207,0.0,0.0,29.31,1,other
Burger King,38 fl oz,510.0,0.0,0.0,0.0,0.0,0.0,115.0,138.0,0.0,138.0,0.0,648.0,,0,552.0,-42.0,0.0,100.0,0.0,0.0,27.059,0.0,0.0,22.549,0,other
Burger King,16 fl oz,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
Burger King,20 fl oz,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
Burger King,29 fl oz,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
Burger King,38 fl oz,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
Burger King,16 fl oz,210.0,0.0,0.0,0.0,0.0,0.0,95.0,56.0,0.0,56.0,0.0,266.0,,0,224.0,-14.0,0.0,100.0,0.0,0.0,26.667,0.0,0.0,45.238,1,other
Burger King,20 fl oz,260.0,0.0,0.0,0.0,0.0,0.0,120.0,70.0,0.0,70.0,0.0,330.0,,0,280.0,-20.0,0.0,100.0,0.0,0.0,26.923,0.0,0.0,46.154,1,other
Burger King,29 fl oz,380.0,0.0,0.0,0.0,0.0,0.0,170.0,102.0,0.0,102.0,0.0,482.0,,0,408.0,-28.0,0.0,100.0,0.0,0.0,26.842,0.0,0.0,44.737,1,other
Burger King,38 fl oz,500.0,0.0,0.0,0.0,0.0,0.0,230.0,133.0,0.0,133.0,0.0,633.0,,0,532.0,-32.0,0.0,100.0,0.0,0.0,26.6,0.0,0.0,46.0,0,other
Burger King,16 fl oz,190.0,0.0,0.0,0.0,0.0,0.0,60.0,52.0,0.0,51.0,0.0,241.0,,0,208.0,-18.0,0.0,100.0,0.0,0.0,27.368,0.0,0.0,31.579,1,other
Burger King,20 fl oz,240.0,0.0,0.0,0.0,0.0,0.0,75.0,65.0,0.0,64.0,0.0,304.0,,0,260.0,-20.0,0.0,100.0,0.0,0.0,27.083,0.0,0.0,31.25,1,other
Burger King,29 fl oz,350.0,0.0,0.0,0.0,0.0,0.0,105.0,94.0,0.0,93.0,0.0,443.0,,0,376.0,-26.0,0.0,100.0,0.0,0.0,26.857,0.0,0.0,30.0,1,other
Burger King,38 fl oz,450.0,0.0,0.0,0.0,0.0,0.0,140.0,124.0,0.0,121.0,0.0,571.0,,0,496.0,-46.0,0.0,100.0,0.0,0.0,27.556,0.0,0.0,31.111,0,other
Burger King,16 fl oz,240.0,0.0,0.0,0.0,0.0,0.0,100.0,65.0,0.0,65.0,0.0,305.0,,0,260.0,-20.0,0.0,100.0,0.0,0.0,27.083,0.0,0.0,41.667,1,other
Burger King,20 fl oz,300.0,0.0,0.0,0.0,0.0,0.0,120.0,81.0,0.0,81.0,0.0,381.0,,0,324.0,-24.0,0.0,100.0,0.0,0.0,27.0,0.0,0.0,40.0,1,other
Burger King,29 fl oz,350.0,0.0,0.0,0.0,0.0,0.0,180.0,118.0,0.0,118.0,0.0,468.0,,0,472.0,-122.0,0.0,100.0,0.0,0.0,33.714,0.0,0.0,51.429,1,other
Burger King,38 fl oz,450.0,0.0,0.0,0.0,0.0,0.0,230.0,155.0,0.0,155.0,0.0,605.0,,0,620.0,-170.0,0.0,100.0,0.0,0.0,34.444,0.0,0.0,51.111,0,other
Burger King,16 fl oz,220.0,0.0,0.0,0.0,0.0,0.0,55.0,61.0,0.0,61.0,0.0,281.0,,0,244.0,-24.0,0.0,100.0,0.0,0.0,27.727,0.0,0.0,25.0,1,other
Burger King,20 fl oz,280.0,0.0,0.0,0.0,0.0,0.0,70.0,76.0,0.0,76.0,0.0,356.0,,0,304.0,-24.0,0.0,100.0,0.0,0.0,27.143,0.0,0.0,25.0,1,other
Burger King,29 fl oz,410.0,0.0,0.0,0.0,0.0,0.0,100.0,110.0,0.0,110.0,0.0,520.0,,0,440.0,-30.0,0.0,100.0,0.0,0.0,26.829,0.0,0.0,24.39,0,other
Burger King,38 fl oz,450.0,0.0,0.0,0.0,0.0,0.0,130.0,145.0,0.0,145.0,0.0,595.0,,0,580.0,-130.0,0.0,100.0,0.0,0.0,32.222,0.0,0.0,28.889,0,other
Burger King,16 fl oz,230.0,0.0,0.0,0.0,0.0,0.0,60.0,62.0,0.0,61.0,0.0,291.0,,0,248.0,-18.0,0.0,100.0,0.0,0.0,26.957,0.0,0.0,26.087,1,other
Burger King,20 fl oz,280.0,0.0,0.0,0.0,0.0,0.0,70.0,78.0,0.0,77.0,0.0,357.0,,0,312.0,-32.0,0.0,100.0,0.0,0.0,27.857,0.0,0.0,25.0,1,other
Burger King,29 fl oz,410.0,0.0,0.0,0.0,0.0,0.0,105.0,113.0,0.0,111.0,0.0,521.0,,0,452.0,-42.0,0.0,100.0,0.0,0.0,27.561,0.0,0.0,25.61,0,other
Burger King,38 fl oz,530.0,0.0,0.0,0.0,0.0,0.0,135.0,148.0,0.0,146.0,0.0,676.0,,0,592.0,-62.0,0.0,100.0,0.0,0.0,27.925,0.0,0.0,25.472,0,other
Burger King,16 fl oz,220.0,0.0,0.0,0.0,0.0,0.0,75.0,62.0,0.0,60.0,0.0,280.0,,0,248.0,-28.0,0.0,100.0,0.0,0.0,28.182,0.0,0.0,34.091,1,other
Burger King,20 fl oz,280.0,0.0,0.0,0.0,0.0,0.0,95.0,77.0,0.0,75.0,0.0,355.0,,0,308.0,-28.0,0.0,100.0,0.0,0.0,27.5,0.0,0.0,33.929,1,other
Burger King,29 fl oz,410.0,0.0,0.0,0.0,0.0,0.0,135.0,111.0,0.0,109.0,0.0,519.0,,0,444.0,-34.0,0.0,100.0,0.0,0.0,27.073,0.0,0.0,32.927,0,other
Burger King,38 fl oz,450.0,0.0,0.0,0.0,0.0,0.0,180.0,146.0,0.0,143.0,0.0,593.0,,0,584.0,-134.0,0.0,100.0,0.0,0.0,32.444,0.0,0.0,40.0,0,other
Burger King,16 fl oz,10.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,,0,12.0,-2.0,0.0,100.0,0.0,0.0,30.0,0.0,0.0,600.0,1,other
Burger King,20 fl oz,10.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,0.0,0.0,0.0,0.0,,0,16.0,-6.0,0.0,100.0,0.0,0.0,40.0,0.0,0.0,700.0,1,other
Burger King,29 fl oz,15.0,0.0,0.0,0.0,0.0,0.0,105.0,5.0,0.0,0.0,0.0,0.0,,0,20.0,-5.0,0.0,100.0,0.0,0.0,33.333,0.0,0.0,700.0,1,other
Burger King,38 fl oz,20.0,0.0,0.0,0.0,0.0,0.0,135.0,7.0,0.0,0.0,0.0,0.0,,0,28.0,-8.0,0.0,100.0,0.0,0.0,35.0,0.0,0.0,675.0,1,other
Burger King,20 fl oz,120.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,155.0,,0,140.0,-20.0,0.0,100.0,0.0,0.0,29.167,0.0,0.0,0.0,1,other
Burger King,29 fl oz,160.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,209.0,,0,196.0,-36.0,0.0,100.0,0.0,0.0,30.625,0.0,0.0,0.0,1,other
Burger King,40 fl oz,240.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,71.0,0.0,311.0,,0,284.0,-44.0,0.0,100.0,0.0,0.0,29.583,0.0,0.0,0.0,1,other
Burger King,Capri Sun® 100% Apple Juice,80.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,20.0,0.0,100.0,,0,80.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,31.25,1,other
Burger King,Minute Maid® Orange Juice,140.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,0.0,30.0,2.0,168.0,,0,140.0,0.0,5.71,94.29,0.0,1.429,23.571,0.0,0.0,14.286,1,other
Burger King,Frozen Coke® – 16 oz,130.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,0.0,35.0,0.0,165.0,,0,140.0,-10.0,0.0,100.0,0.0,0.0,26.923,0.0,0.0,38.462,1,other
Burger King,BK® Café Iced Vanilla Coffee- 12 fl oz,150.0,70.0,8.0,4.0,0.0,25.0,30.0,21.0,0.0,21.0,1.0,174.0,,0,160.0,-10.0,2.5,52.5,45.0,0.667,14.0,5.333,0.0,20.0,1,beverage
Burger King,BK® Café Iced Vanilla Coffee- 16 fl oz,200.0,90.0,10.0,5.0,0.0,30.0,40.0,27.0,0.0,27.0,2.0,230.0,,0,206.0,-6.0,3.88,52.43,43.69,1.0,13.5,5.0,0.0,20.0,1,beverage
Burger King,BK® Café Iced Vanilla Coffee- 20 fl oz,260.0,110.0,13.0,7.0,0.0,40.0,50.0,34.0,0.0,34.0,2.0,299.0,,0,261.0,-1.0,3.07,52.11,44.83,0.769,13.077,5.0,0.0,19.231,0,beverage
Burger King,BK® Café Iced Mocha Coffee- 12 fl oz,180.0,70.0,8.0,4.0,0.0,25.0,40.0,27.0,1.0,25.0,2.0,207.0,,0,188.0,-8.0,4.26,57.45,38.3,1.111,15.0,4.444,0.556,22.222,1,beverage
Burger King,BK® Café Iced Mocha Coffee- 16 fl oz,240.0,90.0,10.0,6.0,0.0,30.0,55.0,35.0,1.0,32.0,2.0,276.0,,0,238.0,2.0,3.36,58.82,37.82,0.833,14.583,4.167,0.417,22.917,0,beverage
Burger King,BK® Café Iced Mocha Coffee- 20 fl oz,300.0,120.0,13.0,7.0,0.0,40.0,70.0,45.0,2.0,41.0,3.0,345.0,,0,309.0,-9.0,3.88,58.25,37.86,1.0,15.0,4.333,0.667,23.333,0,beverage
Burger King,BK® Café Mocha Frappe- 12 fl oz,300.0,80.0,8.0,5.0,0.0,30.0,200.0,50.0,1.0,41.0,7.0,339.0,,0,300.0,0.0,9.33,66.67,24.0,2.333,16.667,2.667,0.333,66.667,1,other
Burger King,BK® Café Mocha Frappe- 16 fl oz,400.0,90.0,10.0,7.0,0.0,40.0,270.0,68.0,1.0,58.0,9.0,456.0,,0,398.0,2.0,9.05,68.34,22.61,2.25,17.0,2.5,0.25,67.5,0,other
Burger King,BK® Café Mocha Frappe- 20 fl oz,510.0,110.0,13.0,8.0,0.0,50.0,350.0,87.0,1.0,71.0,12.0,577.0,,0,513.0,-3.0,9.36,67.84,22.81,2.353,17.059,2.549,0.196,68.627,0,other
Burger King,BK® Café Caramel Frappe- 12 fl oz,300.0,80.0,8.0,5.0,0.0,35.0,210.0,50.0,0.0,41.0,7.0,339.0,,0,300.0,0.0,9.33,66.67,24.0,2.333,16.667,2.667,0.0,70.0,1,other
Burger King,BK® Café Caramel Frappe- 16 fl oz,400.0,90.0,10.0,7.0,0.0,40.0,280.0,68.0,0.0,56.0,9.0,454.0,,0,398.0,2.0,9.05,68.34,22.61,2.25,17.0,2.5,0.0,70.0,0,other
Burger King,BK® Café Caramel Frappe- 20 fl oz,500.0,110.0,12.0,8.0,0.0,50.0,350.0,86.0,0.0,71.0,11.0,568.0,,0,496.0,4.0,8.87,69.35,21.77,2.2,17.2,2.4,0.0,70.0,0,other
Wendy’s,Baconator,950.0,80.0,62.0,24.0,3.0,205.0,1630.0,40.0,2.0,8.0,59.0,923.0,,0,954.0,-4.0,24.74,16.77,58.49,6.211,4.211,6.526,0.211,171.579,0,other
Wendy’s,Dave’s Double,810.0,80.0,51.0,20.0,3.0,175.0,1280.0,41.0,3.0,8.0,49.0,789.0,,0,819.0,-9.0,23.93,20.02,56.04,6.049,5.062,6.296,0.37,158.025,0,other
Wendy’s,Dave’s Single,570.0,80.0,34.0,13.0,1.5,100.0,1110.0,40.0,3.0,9.0,30.0,562.0,,0,586.0,-16.0,20.48,27.3,52.22,5.263,7.018,5.965,0.526,194.737,0,other
Wendy’s,Dave’s Triple,1090.0,80.0,72.0,30.0,4.0,260.0,1650.0,43.0,3.0,9.0,71.0,1058.0,,0,1104.0,-14.0,25.72,15.58,58.7,6.514,3.945,6.606,0.275,151.376,0,other
Wendy’s,Double Stack,390.0,80.0,21.0,9.0,1.5,90.0,740.0,26.0,1.0,6.0,25.0,380.0,,0,393.0,-3.0,25.45,26.46,48.09,6.41,6.667,5.385,0.256,189.744,0,other
Wendy’s,Jr. Bacon Cheeseburger,380.0,80.0,22.0,8.0,1.0,65.0,680.0,25.0,1.0,5.0,19.0,374.0,,0,374.0,6.0,20.32,26.74,52.94,5.0,6.579,5.789,0.263,178.947,0,burger
Wendy’s,Jr. Cheeseburger,280.0,80.0,13.0,6.0,1.0,50.0,660.0,26.0,1.0,6.0,16.0,276.0,,0,285.0,-5.0,22.46,36.49,41.05,5.714,9.286,4.643,0.357,235.714,0,burger
Wendy’s,Jr. Cheeseburger Deluxe,340.0,80.0,19.0,7.0,1.0,55.0,660.0,27.0,2.0,7.0,16.0,338.0,,0,343.0,-3.0,18.66,31.49,49.85,4.706,7.941,5.588,0.588,194.118,0,burger
Wendy’s,Son of Baconator,630.0,80.0,39.0,15.0,1.5,125.0,1280.0,37.0,2.0,7.0,34.0,618.0,,0,635.0,-5.0,21.42,23.31,55.28,5.397,5.873,6.19,0.317,203.175,0,other
Wendy’s,3 Piece Chicken Tenders,330.0,80.0,16.0,2.5,0.0,75.0,1010.0,22.0,0.0,0.0,24.0,309.0,,0,328.0,2.0,29.27,26.83,43.9,7.273,6.667,4.848,0.0,306.061,0,chicken
Wendy’s,4 Piece Chicken Nuggets,170.0,80.0,11.0,2.0,0.0,35.0,340.0,10.0,0.0,0.0,9.0,163.0,,0,175.0,-5.0,20.57,22.86,56.57,5.294,5.882,6.471,0.0,200.0,1,chicken
Wendy’s,4 Piece Chicken Tenders,430.0,80.0,21.0,3.5,0.0,100.0,1350.0,29.0,0.0,1.0,32.0,403.0,,0,433.0,-3.0,29.56,26.79,43.65,7.442,6.744,4.884,0.0,313.953,0,chicken
Wendy’s,6 Picece Chicken Nuggets,250.0,80.0,16.0,3.5,0.0,50.0,510.0,14.0,1.0,0.0,13.0,241.0,,0,252.0,-2.0,20.63,22.22,57.14,5.2,5.6,6.4,0.4,204.0,1,chicken
Wendy’s,6 Piece Chicken Tenders,650.0,80.0,32.0,5.0,0.0,150.0,2020.0,43.0,0.0,1.0,48.0,608.0,,0,652.0,-2.0,29.45,26.38,44.17,7.385,6.615,4.923,0.0,310.769,0,chicken
Wendy’s,10 Piece Chicken Nuggets,420.0,80.0,27.0,5.0,0.0,80.0,850.0,24.0,1.0,0.0,22.0,403.0,,0,427.0,-7.0,20.61,22.48,56.91,5.238,5.714,6.429,0.238,202.381,0,chicken
Wendy’s,Crispy Chicken BLT,420.0,80.0,23.0,6.0,0.0,50.0,950.0,35.0,2.0,5.0,20.0,411.0,,0,427.0,-7.0,18.74,32.79,48.48,4.762,8.333,5.476,0.476,226.19,0,chicken
Wendy’s,Crispy Chicken Sandwich,330.0,80.0,16.0,3.0,0.0,30.0,600.0,33.0,2.0,4.0,14.0,323.0,,0,332.0,-2.0,16.87,39.76,43.37,4.242,10.0,4.848,0.606,181.818,1,sandwich
